team,game_id,Decision_Score,win,pyth_strength
BOS,133,56.30583306627361,1,0.463606032408299
BOS,146,49.32655733382665,1,0.463606032408299
BOS,164,50.56825189654434,1,0.463606032408299
BOS,180,47.085280733783364,1,0.463606032408299
BOS,184,47.880945565701964,0,0.463606032408299
BOS,208,48.9944637393706,0,0.463606032408299
BOS,217,48.71109272280047,1,0.463606032408299
BOS,235,54.02094192724151,0,0.463606032408299
BOS,247,48.000316741698484,0,0.463606032408299
BOS,269,50.213641211082496,1,0.463606032408299
BOS,283,48.9944637393706,0,0.463606032408299
BOS,299,53.47575702305022,1,0.463606032408299
BOS,315,48.31193397029388,1,0.463606032408299
BOS,325,46.59296274309613,0,0.463606032408299
BOS,346,51.56640276311831,1,0.463606032408299
BOS,358,50.45555310434155,1,0.463606032408299
BOS,381,49.37190032398505,1,0.463606032408299
BOS,396,52.840663559700744,1,0.463606032408299
BOS,413,53.18992367826552,1,0.463606032408299
BOS,425,53.30478337337945,1,0.463606032408299
BOS,437,48.153980462296666,1,0.463606032408299
BOS,455,47.05403709201015,0,0.463606032408299
BOS,461,46.131651361900694,1,0.463606032408299
BOS,478,48.022792693776005,0,0.463606032408299
BOS,493,47.5156426118003,0,0.463606032408299
BOS,510,49.71463947937074,0,0.463606032408299
BOS,523,45.64319027831032,1,0.463606032408299
BOS,537,48.72690088431649,0,0.463606032408299
BOS,569,52.33054391282539,1,0.463606032408299
BOS,582,47.05403709201015,1,0.463606032408299
BOS,599,47.93082285487619,0,0.463606032408299
BOS,609,53.7121785786177,0,0.463606032408299
BOS,623,47.7987051236572,0,0.463606032408299
BOS,648,48.35630548909522,1,0.463606032408299
BOS,663,48.96332243988398,1,0.463606032408299
BOS,675,47.06572122556171,1,0.463606032408299
BOS,693,49.378502682959876,0,0.463606032408299
BOS,707,46.60440984436628,1,0.463606032408299
BOS,722,47.06572122556171,1,0.463606032408299
BOS,736,47.941125246019325,1,0.463606032408299
BOS,745,54.414461313027616,1,0.463606032408299
BOS,758,47.06746955205679,0,0.463606032408299
BOS,775,46.837870175465305,0,0.463606032408299
BOS,785,47.82986237526879,1,0.463606032408299
BOS,802,54.65111935112379,1,0.463606032408299
BOS,816,50.687972894970216,1,0.463606032408299
BOS,827,53.64348921530319,0,0.463606032408299
BOS,843,55.374627896890075,0,0.463606032408299
BOS,854,49.21358993225227,0,0.463606032408299
BOS,870,51.73819526470045,1,0.463606032408299
BOS,891,48.76872603018958,1,0.463606032408299
BOS,903,51.456134067178134,1,0.463606032408299
BOS,916,50.44034187516664,0,0.463606032408299
BOS,947,48.44944878254519,0,0.463606032408299
BOS,959,51.62518707729774,0,0.463606032408299
BOS,974,49.26541321701828,1,0.463606032408299
BOS,1002,55.768414140562605,0,0.463606032408299
BOS,1018,50.526863890937534,1,0.463606032408299
BOS,1027,51.73819526470045,0,0.463606032408299
BOS,1035,50.223479972388574,1,0.463606032408299
BOS,1051,49.21358993225227,1,0.463606032408299
BOS,1070,48.2939821889475,0,0.463606032408299
BOS,1088,50.258031714636004,1,0.463606032408299
BOS,1107,48.75529357014293,1,0.463606032408299
BOS,1114,50.513406862556195,0,0.463606032408299
BOS,1134,48.75529357014293,1,0.463606032408299
BOS,1142,53.83007396949369,0,0.463606032408299
