key_mlbam,name_first,name_last,team,PA_L,PA_R,WAVE,WAVE_L,WAVE_R,probability_L,probability_R,probability,WAVE_CI_Low,WAVE_CI_High,probability_CI_Low,probability_CI_High,Game_Hit_Probability,Game_Hit_Probability_CI_Low,Game_Hit_Probability_CI_High,Consistency,Approach,Expected_Bases,Expected_BB,Expected_HBP,Expected_RBI,Exit_Velo,Barrel_Rate,xBA,xwOBA,Fastball_WAVE,Breaking_WAVE,Offspeed_WAVE,WAVE_Home,WAVE_Away,Whiff_Rate,Chase_Rate,Decision_Score,Decision_Score_N,Last_Game_Date,avg_batting_order,start_rate,Recent_Avg_Batting_Order,Expected_PA
665506,Cristian,Pache,NYM,4.0,4,0.185122584148085,0.22969633026123598,0.140548838034934,0.615082725245899,0.4254117469468123,0.5271291286799422,0.022417491450056642,0.47088818221285356,0.07959797878842889,0.9025831702288358,0.5457266733479031,0.036224108632430196,0.6244653702374748,0.01859754466796093,0.28766842581928365,1.1265625000000001,0.0,0.0,0.0,59.21625,0.0,0.23863125,0.21543750000000003,0.0,0.0,1.0,0.0,0.6571428571428573,0.29708333333333337,0.3090909090909091,45.87454212454213,42,2026-08-31,,0.0,,3.658371212121212
657136,Connor,Wong,BOS,65.0,159,0.20216648579632684,0.22339045496714038,0.193490020412032,0.5857960313061399,0.5274867615514613,0.5449729529537244,0.16161681225564556,0.2678109983242237,0.4591234565817164,0.6626843578433865,0.5456235483098314,0.44808736490792916,0.6789568850245826,0.0006505953561070088,0.2973500763234979,0.7093047531512606,0.10694967830882353,0.07687155330882355,0.3367153033088236,80.56582191780822,0.01780821917808219,0.2565058219178082,0.2608909817351598,0.15703703703703703,0.19394306776223413,0.14130244755244756,0.14739320728291316,0.21273907103825135,0.21329206402320006,0.3341331988230578,55.18587039296832,875,2026-09-08,8.88888888888889,0.45,9.0,3.4862954545454543
641343,Jake,Bauers,MIL,143.0,373,0.20258900857846962,0.2076548849001264,0.2006468629645369,0.5806238312629299,0.5666073847273176,0.5705256184004711,0.18908220121069413,0.2607500598621028,0.5427315774305462,0.6763010749062881,0.5455984119805135,0.5098149209890679,0.675587997509788,-0.024927206419957604,0.3112778713934975,0.9373192556449211,1.1382835764445667,0.027542744774320872,0.34972484468186266,90.2552525331614,0.11964627855563743,0.38701385823507733,0.48286544813927784,0.1499082000404796,0.17534139302431984,0.22373511904761906,0.1280330943927112,0.1787303475991689,0.31285243749212144,0.21278880796637267,59.607937473779124,2188,2026-09-08,3.6153846153846154,0.65,3.3333333333333335,3.7334318181818182
687605,Andrew,Pinckney,WSH,12.0,12,0.22593297990771766,0.2370763850054437,0.21478957480999164,0.6284030972452657,0.5871236428040008,0.6081582553545697,0.11999366228595007,0.4489944400515401,0.37351821480331326,0.8870067519131631,0.5448002123088078,0.2127127162245977,0.719908462590678,-0.06335804304576187,0.3313247466345237,1.2840625,0.07364583333333333,0.07364583333333333,0.02552083333333333,74.52714285714285,0.04464285714285714,0.36109345238095236,0.35272023809523806,0.4080128205128205,0.246875,0.0,0.31826923076923075,0.1702020202020202,0.3138888888888889,0.17305555555555557,75.30405893398816,92,2026-08-31,9.0,0.15,,3.658371212121212
663457,Lars,Nootbaar,AZ,44.0,229,0.22198544103984336,0.19175772896870724,0.2277933857172669,0.548140393386019,0.6188530768039446,0.6080460351817686,0.16147850835253308,0.25696119830904324,0.481673619668888,0.6698613352895461,0.5447613140678411,0.44746771381455486,0.6666854250875085,-0.06328472111392747,0.331239957139361,1.4832693312548548,0.5301706875444315,0.0,0.47891721413171706,94.09685011709601,0.1452478532396565,0.36355886514441843,0.45172751756440277,0.18715256633318833,0.2823749474569147,0.25745098039215686,0.14589876802426266,0.26784616361788616,0.16999097643099995,0.20695148347587372,53.67143944897011,1152,2026-09-09,2.3333333333333335,0.6,3.4,3.7313681818181816
682928,CJ,Abrams,WSH,185.0,406,0.19677039126200171,0.18528496969911135,0.20200389616134834,0.5327143189411301,0.5673378462678765,0.556708601434592,0.19958665315589907,0.26749823929852073,0.5624518482476106,0.685180042920629,0.544531830559106,0.5650678720417956,0.721963640647153,-0.012176770875485965,0.30314555382717817,0.7358053227205056,0.3761255390823723,0.022160221956803026,0.2307434102677381,89.45459559032716,0.09509180044706358,0.25315264705683127,0.30775713244259295,0.15759462751389916,0.14292014547754583,0.1732810489060489,0.19238783907273782,0.1392480862568299,0.35340855899711465,0.3694045626420905,55.471600436847915,2321,2026-09-09,2.4,0.75,4.0,3.7127954545454545
676551,Brewer,Hicklen,ATL,4.0,26,0.21875110282960458,0.22533903178629044,0.21773757529780677,0.5941904415870012,0.5799494740493628,0.5818686515238649,0.1418266331959632,0.44447961695188887,0.4173940221474628,0.8746183511072729,0.5435420699949288,0.23659309051256394,0.7634069094874361,-0.03832658152893609,0.31627009131443945,0.5483333333333333,0.7291666666666667,0.0,0.06124999999999999,74.30982142857144,0.012499999999999997,0.24117321428571428,0.22944285714285714,0.18888888888888888,0.2,0.06666666666666667,0.10526315789473684,0.22909090909090907,0.36818181818181817,0.19692307692307692,49.25684485006519,118,2026-09-10,8.0,0.1,8.0,3.5321818181818183
622268,Donovan,Walton,ATH,16.0,203,0.20678685375832648,0.20461387830373473,0.2069581227596736,0.5587118212894868,0.5633418652296089,0.5630047872513133,0.1776848764773168,0.288303182343679,0.5029557227349664,0.7033896245135576,0.5435252410804152,0.45516782316555565,0.6840275685226693,-0.019479546170898088,0.30600731272019793,1.3060592036619436,0.594899148837505,0.14376280857445242,0.3874515471262047,86.62537683301798,0.08871294544307788,0.31431936484941664,0.37372584082308424,0.2317739736403575,0.06272727272727273,0.2463317847464189,0.18244588744588744,0.1887576029571927,0.24107106533403705,0.2876656249573734,49.079164595453115,851,2026-09-09,6.928571428571429,0.7,7.166666666666667,3.573431818181818
545341,Randal,Grichuk,CWS,150.0,78,0.2542338698955666,0.26050140642531733,0.24218091503066136,0.673869664225633,0.642849322479284,0.663488648951379,0.2183089370012166,0.33310865444676746,0.5992612132500557,0.7777956757827873,0.5433765205036334,0.3985079979139775,0.5917682971574149,-0.12011212844774566,0.36052415346085703,2.0423747877758913,0.2916480970571591,0.0026864035087719304,0.5556431569515187,94.72765656565656,0.056609848484848485,0.3824951325757576,0.40684344065656564,0.3857897225725095,0.18970508658008658,0.26222222222222225,0.39556765978536435,0.21725808913308914,0.19866964285714286,0.3810454433570822,52.395098515742276,857,2026-09-10,4.25,0.2,4.0,3.7127954545454545
688363,Graham,Pauley,MIA,7.0,131,0.2298667373998103,0.21454082366207744,0.23068567935526169,0.5729093843500613,0.6030432155259835,0.6015525202818078,0.13809186847659244,0.26969764032853893,0.407581336330302,0.6695396143475097,0.5427730057860723,0.31410966265495277,0.5875454016178128,-0.058779514495735485,0.3265064695715441,1.5855240413647342,0.368272758152174,0.11536024305555556,0.9705446105072464,80.96077170896115,0.10133822363203805,0.2632133029341792,0.2970539304123711,0.23316866314531848,0.13617511520737327,0.2947435897435898,0.22048683768632618,0.26411510590858417,0.21674617275239114,0.3601784900006514,51.37144893280805,570,2026-09-09,8.166666666666666,0.3,8.2,3.5230045454545458
